inventory_id,film_id,store_id,last_update
1315,291,1,2006-02-15 05:09:17.0
1316,291,1,2006-02-15 05:09:17.0
1317,291,1,2006-02-15 05:09:17.0
1318,291,1,2006-02-15 05:09:17.0
1319,292,1,2006-02-15 05:09:17.0
1320,292,1,2006-02-15 05:09:17.0
1321,292,1,2006-02-15 05:09:17.0
1322,292,2,2006-02-15 05:09:17.0
1323,292,2,2006-02-15 05:09:17.0
1324,292,2,2006-02-15 05:09:17.0
1325,293,1,2006-02-15 05:09:17.0
1326,293,1,2006-02-15 05:09:17.0
1327,293,2,2006-02-15 05:09:17.0
1328,293,2,2006-02-15 05:09:17.0
1329,293,2,2006-02-15 05:09:17.0
1330,294,1,2006-02-15 05:09:17.0
1331,294,1,2006-02-15 05:09:17.0
1332,294,2,2006-02-15 05:09:17.0
1333,294,2,2006-02-15 05:09:17.0
1334,294,2,2006-02-15 05:09:17.0
1335,295,1,2006-02-15 05:09:17.0
1336,295,1,2006-02-15 05:09:17.0
1337,295,1,2006-02-15 05:09:17.0
1338,295,1,2006-02-15 05:09:17.0
1339,295,2,2006-02-15 05:09:17.0
1340,295,2,2006-02-15 05:09:17.0
1341,295,2,2006-02-15 05:09:17.0
1342,295,2,2006-02-15 05:09:17.0
1343,296,1,2006-02-15 05:09:17.0
1344,296,1,2006-02-15 05:09:17.0
1345,296,1,2006-02-15 05:09:17.0
1346,296,1,2006-02-15 05:09:17.0
1347,297,2,2006-02-15 05:09:17.0
1348,297,2,2006-02-15 05:09:17.0
1349,298,1,2006-02-15 05:09:17.0
1350,298,1,2006-02-15 05:09:17.0
1351,298,2,2006-02-15 05:09:17.0
1352,298,2,2006-02-15 05:09:17.0
1353,298,2,2006-02-15 05:09:17.0
1354,299,1,2006-02-15 05:09:17.0
1355,299,1,2006-02-15 05:09:17.0
1356,299,1,2006-02-15 05:09:17.0
1357,299,1,2006-02-15 05:09:17.0
1358,300,1,2006-02-15 05:09:17.0
1359,300,1,2006-02-15 05:09:17.0
1360,300,2,2006-02-15 05:09:17.0
1361,300,2,2006-02-15 05:09:17.0
1362,300,2,2006-02-15 05:09:17.0
1363,300,2,2006-02-15 05:09:17.0
1364,301,1,2006-02-15 05:09:17.0
1365,301,1,2006-02-15 05:09:17.0
1366,301,1,2006-02-15 05:09:17.0
1367,301,1,2006-02-15 05:09:17.0
1368,301,2,2006-02-15 05:09:17.0
1369,301,2,2006-02-15 05:09:17.0
1370,301,2,2006-02-15 05:09:17.0
1371,301,2,2006-02-15 05:09:17.0
1372,302,1,2006-02-15 05:09:17.0
1373,302,1,2006-02-15 05:09:17.0
1374,302,2,2006-02-15 05:09:17.0
1375,302,2,2006-02-15 05:09:17.0
1376,302,2,2006-02-15 05:09:17.0
1377,302,2,2006-02-15 05:09:17.0
1378,303,1,2006-02-15 05:09:17.0
1379,303,1,2006-02-15 05:09:17.0
1380,303,1,2006-02-15 05:09:17.0
1381,303,1,2006-02-15 05:09:17.0
1382,303,2,2006-02-15 05:09:17.0
1383,303,2,2006-02-15 05:09:17.0
1384,304,1,2006-02-15 05:09:17.0
1385,304,1,2006-02-15 05:09:17.0
1386,304,1,2006-02-15 05:09:17.0
1387,304,1,2006-02-15 05:09:17.0
1388,304,2,2006-02-15 05:09:17.0
1389,304,2,2006-02-15 05:09:17.0
1390,305,1,2006-02-15 05:09:17.0
1391,305,1,2006-02-15 05:09:17.0
1392,305,1,2006-02-15 05:09:17.0
1393,305,1,2006-02-15 05:09:17.0
1394,305,2,2006-02-15 05:09:17.0
1395,305,2,2006-02-15 05:09:17.0
1396,305,2,2006-02-15 05:09:17.0
1397,306,1,2006-02-15 05:09:17.0
1398,306,1,2006-02-15 05:09:17.0
1399,306,1,2006-02-15 05:09:17.0
1400,307,1,2006-02-15 05:09:17.0
1401,307,1,2006-02-15 05:09:17.0
1402,307,1,2006-02-15 05:09:17.0
1403,307,2,2006-02-15 05:09:17.0
1404,307,2,2006-02-15 05:09:17.0
1405,307,2,2006-02-15 05:09:17.0
1406,308,1,2006-02-15 05:09:17.0
1407,308,1,2006-02-15 05:09:17.0
1408,308,2,2006-02-15 05:09:17.0
1409,308,2,2006-02-15 05:09:17.0
1410,309,1,2006-02-15 05:09:17.0
1411,309,1,2006-02-15 05:09:17.0
1412,309,2,2006-02-15 05:09:17.0
1413,309,2,2006-02-15 05:09:17.0
1414,309,2,2006-02-15 05:09:17.0
1415,309,2,2006-02-15 05:09:17.0
1416,310,1,2006-02-15 05:09:17.0
1417,310,1,2006-02-15 05:09:17.0
1418,311,1,2006-02-15 05:09:17.0
1419,311,1,2006-02-15 05:09:17.0
1420,311,1,2006-02-15 05:09:17.0
1421,311,2,2006-02-15 05:09:17.0
1422,311,2,2006-02-15 05:09:17.0
1423,311,2,2006-02-15 05:09:17.0
1424,311,2,2006-02-15 05:09:17.0
1425,312,2,2006-02-15 05:09:17.0
1426,312,2,2006-02-15 05:09:17.0
1427,312,2,2006-02-15 05:09:17.0
1428,313,1,2006-02-15 05:09:17.0
1429,313,1,2006-02-15 05:09:17.0
1430,313,1,2006-02-15 05:09:17.0
1431,313,1,2006-02-15 05:09:17.0
1432,313,2,2006-02-15 05:09:17.0
1433,313,2,2006-02-15 05:09:17.0
1434,314,1,2006-02-15 05:09:17.0
1435,314,1,2006-02-15 05:09:17.0
1436,314,2,2006-02-15 05:09:17.0
1437,314,2,2006-02-15 05:09:17.0
1438,314,2,2006-02-15 05:09:17.0
1439,314,2,2006-02-15 05:09:17.0
1440,315,2,2006-02-15 05:09:17.0
1441,315,2,2006-02-15 05:09:17.0
1442,315,2,2006-02-15 05:09:17.0
1443,316,2,2006-02-15 05:09:17.0
1444,316,2,2006-02-15 05:09:17.0
1445,317,1,2006-02-15 05:09:17.0
1446,317,1,2006-02-15 05:09:17.0
1447,317,1,2006-02-15 05:09:17.0
1448,317,1,2006-02-15 05:09:17.0
1449,317,2,2006-02-15 05:09:17.0
1450,317,2,2006-02-15 05:09:17.0
1451,317,2,2006-02-15 05:09:17.0
1452,319,1,2006-02-15 05:09:17.0
1453,319,1,2006-02-15 05:09:17.0
1454,319,1,2006-02-15 05:09:17.0
1455,319,2,2006-02-15 05:09:17.0
1456,319,2,2006-02-15 05:09:17.0
1457,319,2,2006-02-15 05:09:17.0
1458,319,2,2006-02-15 05:09:17.0
1459,320,1,2006-02-15 05:09:17.0
1460,320,1,2006-02-15 05:09:17.0
1461,320,1,2006-02-15 05:09:17.0
1462,320,2,2006-02-15 05:09:17.0
1463,320,2,2006-02-15 05:09:17.0
1464,320,2,2006-02-15 05:09:17.0
1465,320,2,2006-02-15 05:09:17.0
1466,321,1,2006-02-15 05:09:17.0
1467,321,1,2006-02-15 05:09:17.0
1468,321,1,2006-02-15 05:09:17.0
1469,321,1,2006-02-15 05:09:17.0
1470,322,1,2006-02-15 05:09:17.0
1471,322,1,2006-02-15 05:09:17.0
1472,322,1,2006-02-15 05:09:17.0
1473,322,1,2006-02-15 05:09:17.0
1474,322,2,2006-02-15 05:09:17.0
1475,322,2,2006-02-15 05:09:17.0
1476,323,2,2006-02-15 05:09:17.0
1477,323,2,2006-02-15 05:09:17.0
1478,323,2,2006-02-15 05:09:17.0
1479,323,2,2006-02-15 05:09:17.0
1480,324,1,2006-02-15 05:09:17.0
1481,324,1,2006-02-15 05:09:17.0
1482,324,1,2006-02-15 05:09:17.0
1483,324,2,2006-02-15 05:09:17.0
1484,324,2,2006-02-15 05:09:17.0
1485,326,1,2006-02-15 05:09:17.0
1486,326,1,2006-02-15 05:09:17.0
1487,326,2,2006-02-15 05:09:17.0
1488,326,2,2006-02-15 05:09:17.0
1489,326,2,2006-02-15 05:09:17.0
1490,326,2,2006-02-15 05:09:17.0
1491,327,1,2006-02-15 05:09:17.0
1492,327,1,2006-02-15 05:09:17.0
1493,327,1,2006-02-15 05:09:17.0
1494,327,1,2006-02-15 05:09:17.0
1495,327,2,2006-02-15 05:09:17.0
1496,327,2,2006-02-15 05:09:17.0
1497,328,2,2006-02-15 05:09:17.0
1498,328,2,2006-02-15 05:09:17.0
1499,328,2,2006-02-15 05:09:17.0
1500,328,2,2006-02-15 05:09:17.0
1501,329,1,2006-02-15 05:09:17.0
1502,329,1,2006-02-15 05:09:17.0
1503,329,1,2006-02-15 05:09:17.0
1504,329,2,2006-02-15 05:09:17.0
1505,329,2,2006-02-15 05:09:17.0
1506,329,2,2006-02-15 05:09:17.0
1507,330,1,2006-02-15 05:09:17.0
1508,330,1,2006-02-15 05:09:17.0
1509,330,1,2006-02-15 05:09:17.0
1510,330,1,2006-02-15 05:09:17.0
1511,330,2,2006-02-15 05:09:17.0
1512,330,2,2006-02-15 05:09:17.0
1513,330,2,2006-02-15 05:09:17.0
1514,331,1,2006-02-15 05:09:17.0
1515,331,1,2006-02-15 05:09:17.0
1516,331,1,2006-02-15 05:09:17.0
1517,331,1,2006-02-15 05:09:17.0
1518,331,2,2006-02-15 05:09:17.0
1519,331,2,2006-02-15 05:09:17.0
1520,331,2,2006-02-15 05:09:17.0
1521,331,2,2006-02-15 05:09:17.0
1522,333,1,2006-02-15 05:09:17.0
1523,333,1,2006-02-15 05:09:17.0
1524,333,2,2006-02-15 05:09:17.0
1525,333,2,2006-02-15 05:09:17.0
1526,334,1,2006-02-15 05:09:17.0
1527,334,1,2006-02-15 05:09:17.0
1528,334,2,2006-02-15 05:09:17.0
1529,334,2,2006-02-15 05:09:17.0
1530,334,2,2006-02-15 05:09:17.0
1531,334,2,2006-02-15 05:09:17.0
1532,335,1,2006-02-15 05:09:17.0
1533,335,1,2006-02-15 05:09:17.0
1534,336,1,2006-02-15 05:09:17.0
1535,336,1,2006-02-15 05:09:17.0
1536,336,1,2006-02-15 05:09:17.0
1537,336,2,2006-02-15 05:09:17.0
1538,336,2,2006-02-15 05:09:17.0
1539,337,1,2006-02-15 05:09:17.0
1540,337,1,2006-02-15 05:09:17.0
1541,337,2,2006-02-15 05:09:17.0
1542,337,2,2006-02-15 05:09:17.0
1543,338,2,2006-02-15 05:09:17.0
1544,338,2,2006-02-15 05:09:17.0
1545,338,2,2006-02-15 05:09:17.0
1546,339,2,2006-02-15 05:09:17.0
1547,339,2,2006-02-15 05:09:17.0
1548,339,2,2006-02-15 05:09:17.0
1549,340,1,2006-02-15 05:09:17.0
1550,340,1,2006-02-15 05:09:17.0
1551,341,1,2006-02-15 05:09:17.0
1552,341,1,2006-02-15 05:09:17.0
1553,341,1,2006-02-15 05:09:17.0
1554,341,1,2006-02-15 05:09:17.0
1555,341,2,2006-02-15 05:09:17.0
1556,341,2,2006-02-15 05:09:17.0
1557,341,2,2006-02-15 05:09:17.0
1558,341,2,2006-02-15 05:09:17.0
1559,342,1,2006-02-15 05:09:17.0
1560,342,1,2006-02-15 05:09:17.0
1561,342,1,2006-02-15 05:09:17.0
1562,342,1,2006-02-15 05:09:17.0
1563,343,1,2006-02-15 05:09:17.0
1564,343,1,2006-02-15 05:09:17.0
1565,344,1,2006-02-15 05:09:17.0
1566,344,1,2006-02-15 05:09:17.0
1567,344,1,2006-02-15 05:09:17.0
1568,344,2,2006-02-15 05:09:17.0
1569,344,2,2006-02-15 05:09:17.0
1570,345,1,2006-02-15 05:09:17.0
1571,345,1,2006-02-15 05:09:17.0
1572,345,1,2006-02-15 05:09:17.0
1573,345,2,2006-02-15 05:09:17.0
1574,345,2,2006-02-15 05:09:17.0
1575,346,1,2006-02-15 05:09:17.0
1576,346,1,2006-02-15 05:09:17.0
1577,346,2,2006-02-15 05:09:17.0
1578,346,2,2006-02-15 05:09:17.0
1579,346,2,2006-02-15 05:09:17.0
1580,346,2,2006-02-15 05:09:17.0
1581,347,1,2006-02-15 05:09:17.0
1582,347,1,2006-02-15 05:09:17.0
1583,347,1,2006-02-15 05:09:17.0
1584,347,1,2006-02-15 05:09:17.0
1585,348,2,2006-02-15 05:09:17.0
1586,348,2,2006-02-15 05:09:17.0
1587,348,2,2006-02-15 05:09:17.0
1588,348,2,2006-02-15 05:09:17.0
1589,349,1,2006-02-15 05:09:17.0
1590,349,1,2006-02-15 05:09:17.0
1591,349,1,2006-02-15 05:09:17.0
1592,349,1,2006-02-15 05:09:17.0
1593,349,2,2006-02-15 05:09:17.0
1594,349,2,2006-02-15 05:09:17.0
1595,349,2,2006-02-15 05:09:17.0
1596,350,1,2006-02-15 05:09:17.0
1597,350,1,2006-02-15 05:09:17.0
1598,350,1,2006-02-15 05:09:17.0
1599,350,1,2006-02-15 05:09:17.0
1600,350,2,2006-02-15 05:09:17.0
1601,350,2,2006-02-15 05:09:17.0
1602,350,2,2006-02-15 05:09:17.0
1603,350,2,2006-02-15 05:09:17.0
1604,351,1,2006-02-15 05:09:17.0
1605,351,1,2006-02-15 05:09:17.0
1606,351,1,2006-02-15 05:09:17.0
1607,351,2,2006-02-15 05:09:17.0
1608,351,2,2006-02-15 05:09:17.0
1609,351,2,2006-02-15 05:09:17.0
1610,352,2,2006-02-15 05:09:17.0
1611,352,2,2006-02-15 05:09:17.0
1612,352,2,2006-02-15 05:09:17.0
1613,352,2,2006-02-15 05:09:17.0
1614,353,1,2006-02-15 05:09:17.0
1615,353,1,2006-02-15 05:09:17.0
1616,353,2,2006-02-15 05:09:17.0
1617,353,2,2006-02-15 05:09:17.0
1618,353,2,2006-02-15 05:09:17.0
1619,353,2,2006-02-15 05:09:17.0
1620,354,1,2006-02-15 05:09:17.0
1621,354,1,2006-02-15 05:09:17.0
1622,354,1,2006-02-15 05:09:17.0
1623,354,2,2006-02-15 05:09:17.0
1624,354,2,2006-02-15 05:09:17.0
1625,355,2,2006-02-15 05:09:17.0
1626,355,2,2006-02-15 05:09:17.0
1627,356,1,2006-02-15 05:09:17.0
1628,356,1,2006-02-15 05:09:17.0
1629,356,1,2006-02-15 05:09:17.0
1630,356,1,2006-02-15 05:09:17.0
1631,356,2,2006-02-15 05:09:17.0
1632,356,2,2006-02-15 05:09:17.0
1633,356,2,2006-02-15 05:09:17.0
1634,356,2,2006-02-15 05:09:17.0
1635,357,2,2006-02-15 05:09:17.0
1636,357,2,2006-02-15 05:09:17.0
1637,357,2,2006-02-15 05:09:17.0
1638,357,2,2006-02-15 05:09:17.0
1639,358,1,2006-02-15 05:09:17.0
1640,358,1,2006-02-15 05:09:17.0
1641,358,1,2006-02-15 05:09:17.0
1642,358,1,2006-02-15 05:09:17.0
1643,358,2,2006-02-15 05:09:17.0
1644,358,2,2006-02-15 05:09:17.0
1645,358,2,2006-02-15 05:09:17.0
1646,358,2,2006-02-15 05:09:17.0
1647,360,1,2006-02-15 05:09:17.0
1648,360,1,2006-02-15 05:09:17.0
1649,360,1,2006-02-15 05:09:17.0
1650,360,1,2006-02-15 05:09:17.0
1651,361,1,2006-02-15 05:09:17.0
1652,361,1,2006-02-15 05:09:17.0
1653,361,1,2006-02-15 05:09:17.0
1654,361,1,2006-02-15 05:09:17.0
1655,361,2,2006-02-15 05:09:17.0
1656,361,2,2006-02-15 05:09:17.0
1657,361,2,2006-02-15 05:09:17.0
1658,361,2,2006-02-15 05:09:17.0
1659,362,1,2006-02-15 05:09:17.0
1660,362,1,2006-02-15 05:09:17.0
1661,363,1,2006-02-15 05:09:17.0
1662,363,1,2006-02-15 05:09:17.0
1663,363,1,2006-02-15 05:09:17.0
1664,363,2,2006-02-15 05:09:17.0
1665,363,2,2006-02-15 05:09:17.0
1666,363,2,2006-02-15 05:09:17.0
1667,364,1,2006-02-15 05:09:17.0
1668,364,1,2006-02-15 05:09:17.0
1669,364,1,2006-02-15 05:09:17.0
1670,365,1,2006-02-15 05:09:17.0
1671,365,1,2006-02-15 05:09:17.0
1672,365,2,2006-02-15 05:09:17.0
1673,365,2,2006-02-15 05:09:17.0
1674,366,1,2006-02-15 05:09:17.0
1675,366,1,2006-02-15 05:09:17.0
1676,366,1,2006-02-15 05:09:17.0
1677,366,1,2006-02-15 05:09:17.0
1678,366,2,2006-02-15 05:09:17.0
1679,366,2,2006-02-15 05:09:17.0
1680,366,2,2006-02-15 05:09:17.0
1681,367,1,2006-02-15 05:09:17.0
1682,367,1,2006-02-15 05:09:17.0
1683,367,1,2006-02-15 05:09:17.0
1684,367,1,2006-02-15 05:09:17.0
1685,367,2,2006-02-15 05:09:17.0
1686,367,2,2006-02-15 05:09:17.0
1687,367,2,2006-02-15 05:09:17.0
1688,368,1,2006-02-15 05:09:17.0
1689,368,1,2006-02-15 05:09:17.0
1690,369,1,2006-02-15 05:09:17.0
1691,369,1,2006-02-15 05:09:17.0
1692,369,1,2006-02-15 05:09:17.0
1693,369,1,2006-02-15 05:09:17.0
1694,369,2,2006-02-15 05:09:17.0
1695,369,2,2006-02-15 05:09:17.0
1696,369,2,2006-02-15 05:09:17.0
1697,369,2,2006-02-15 05:09:17.0
1698,370,1,2006-02-15 05:09:17.0
1699,370,1,2006-02-15 05:09:17.0
1700,370,1,2006-02-15 05:09:17.0
1701,370,2,2006-02-15 05:09:17.0
1702,370,2,2006-02-15 05:09:17.0
1703,371,1,2006-02-15 05:09:17.0
1704,371,1,2006-02-15 05:09:17.0
1705,371,1,2006-02-15 05:09:17.0
1706,372,1,2006-02-15 05:09:17.0
1707,372,1,2006-02-15 05:09:17.0
1708,373,1,2006-02-15 05:09:17.0
1709,373,1,2006-02-15 05:09:17.0
1710,373,1,2006-02-15 05:09:17.0
1711,373,2,2006-02-15 05:09:17.0
1712,373,2,2006-02-15 05:09:17.0
1713,374,1,2006-02-15 05:09:17.0
1714,374,1,2006-02-15 05:09:17.0
1715,374,1,2006-02-15 05:09:17.0
1716,374,2,2006-02-15 05:09:17.0
1717,374,2,2006-02-15 05:09:17.0
1718,374,2,2006-02-15 05:09:17.0
1719,374,2,2006-02-15 05:09:17.0
1720,375,1,2006-02-15 05:09:17.0
1721,375,1,2006-02-15 05:09:17.0
1722,376,1,2006-02-15 05:09:17.0
1723,376,1,2006-02-15 05:09:17.0
1724,376,1,2006-02-15 05:09:17.0
1725,376,1,2006-02-15 05:09:17.0
1726,376,2,2006-02-15 05:09:17.0
1727,376,2,2006-02-15 05:09:17.0
1728,376,2,2006-02-15 05:09:17.0
1729,377,1,2006-02-15 05:09:17.0
1730,377,1,2006-02-15 05:09:17.0
1731,377,1,2006-02-15 05:09:17.0
1732,377,2,2006-02-15 05:09:17.0
1733,377,2,2006-02-15 05:09:17.0
1734,377,2,2006-02-15 05:09:17.0
1735,378,1,2006-02-15 05:09:17.0
1736,378,1,2006-02-15 05:09:17.0
1737,378,1,2006-02-15 05:09:17.0
1738,378,1,2006-02-15 05:09:17.0
1739,378,2,2006-02-15 05:09:17.0
1740,378,2,2006-02-15 05:09:17.0
1741,378,2,2006-02-15 05:09:17.0
1742,378,2,2006-02-15 05:09:17.0
1743,379,2,2006-02-15 05:09:17.0
1744,379,2,2006-02-15 05:09:17.0
1745,379,2,2006-02-15 05:09:17.0
1746,379,2,2006-02-15 05:09:17.0
1747,380,1,2006-02-15 05:09:17.0
1748,380,1,2006-02-15 05:09:17.0
1749,380,2,2006-02-15 05:09:17.0
1750,380,2,2006-02-15 05:09:17.0
1751,380,2,2006-02-15 05:09:17.0
1752,381,1,2006-02-15 05:09:17.0
1753,381,1,2006-02-15 05:09:17.0
1754,381,2,2006-02-15 05:09:17.0
1755,381,2,2006-02-15 05:09:17.0
1756,381,2,2006-02-15 05:09:17.0
1757,382,1,2006-02-15 05:09:17.0
1758,382,1,2006-02-15 05:09:17.0
1759,382,1,2006-02-15 05:09:17.0
1760,382,1,2006-02-15 05:09:17.0
1761,382,2,2006-02-15 05:09:17.0
1762,382,2,2006-02-15 05:09:17.0
1763,382,2,2006-02-15 05:09:17.0
1764,382,2,2006-02-15 05:09:17.0
1765,383,1,2006-02-15 05:09:17.0
1766,383,1,2006-02-15 05:09:17.0
1767,383,1,2006-02-15 05:09:17.0
1768,383,2,2006-02-15 05:09:17.0
1769,383,2,2006-02-15 05:09:17.0
1770,384,2,2006-02-15 05:09:17.0
1771,384,2,2006-02-15 05:09:17.0
1772,384,2,2006-02-15 05:09:17.0
1773,385,1,2006-02-15 05:09:17.0
1774,385,1,2006-02-15 05:09:17.0
1775,385,2,2006-02-15 05:09:17.0
1776,385,2,2006-02-15 05:09:17.0
1777,385,2,2006-02-15 05:09:17.0
1778,387,1,2006-02-15 05:09:17.0
1779,387,1,2006-02-15 05:09:17.0
1780,387,1,2006-02-15 05:09:17.0
1781,387,2,2006-02-15 05:09:17.0
1782,387,2,2006-02-15 05:09:17.0
1783,387,2,2006-02-15 05:09:17.0
1784,388,1,2006-02-15 05:09:17.0
1785,388,1,2006-02-15 05:09:17.0
1786,388,1,2006-02-15 05:09:17.0
1787,388,2,2006-02-15 05:09:17.0
1788,388,2,2006-02-15 05:09:17.0
1789,388,2,2006-02-15 05:09:17.0
1790,389,1,2006-02-15 05:09:17.0
1791,389,1,2006-02-15 05:09:17.0
1792,389,2,2006-02-15 05:09:17.0
1793,389,2,2006-02-15 05:09:17.0
1794,390,1,2006-02-15 05:09:17.0
1795,390,1,2006-02-15 05:09:17.0
1796,390,1,2006-02-15 05:09:17.0
1797,391,1,2006-02-15 05:09:17.0
1798,391,1,2006-02-15 05:09:17.0
1799,391,1,2006-02-15 05:09:17.0
1800,391,1,2006-02-15 05:09:17.0
1801,391,2,2006-02-15 05:09:17.0
1802,391,2,2006-02-15 05:09:17.0
1803,391,2,2006-02-15 05:09:17.0
1804,392,1,2006-02-15 05:09:17.0
1805,392,1,2006-02-15 05:09:17.0
1806,392,1,2006-02-15 05:09:17.0
1807,392,1,2006-02-15 05:09:17.0
1808,392,2,2006-02-15 05:09:17.0
1809,392,2,2006-02-15 05:09:17.0
1810,393,1,2006-02-15 05:09:17.0
1811,393,1,2006-02-15 05:09:17.0
1812,394,1,2006-02-15 05:09:17.0
1813,394,1,2006-02-15 05:09:17.0
1814,394,1,2006-02-15 05:09:17.0
1815,394,1,2006-02-15 05:09:17.0
1816,395,1,2006-02-15 05:09:17.0
1817,395,1,2006-02-15 05:09:17.0
1818,395,1,2006-02-15 05:09:17.0
1819,395,2,2006-02-15 05:09:17.0
1820,395,2,2006-02-15 05:09:17.0
1821,395,2,2006-02-15 05:09:17.0
1822,396,2,2006-02-15 05:09:17.0
1823,396,2,2006-02-15 05:09:17.0
1824,396,2,2006-02-15 05:09:17.0
1825,396,2,2006-02-15 05:09:17.0
1826,397,1,2006-02-15 05:09:17.0
1827,397,1,2006-02-15 05:09:17.0
1828,397,1,2006-02-15 05:09:17.0
1829,397,2,2006-02-15 05:09:17.0
1830,397,2,2006-02-15 05:09:17.0
1831,397,2,2006-02-15 05:09:17.0
1832,397,2,2006-02-15 05:09:17.0
1833,398,2,2006-02-15 05:09:17.0
1834,398,2,2006-02-15 05:09:17.0
1835,398,2,2006-02-15 05:09:17.0
1836,398,2,2006-02-15 05:09:17.0
1837,399,2,2006-02-15 05:09:17.0
1838,399,2,2006-02-15 05:09:17.0
1839,400,1,2006-02-15 05:09:17.0
1840,400,1,2006-02-15 05:09:17.0
1841,401,1,2006-02-15 05:09:17.0
1842,401,1,2006-02-15 05:09:17.0
1843,402,1,2006-02-15 05:09:17.0
1844,402,1,2006-02-15 05:09:17.0
1845,402,1,2006-02-15 05:09:17.0
1846,402,2,2006-02-15 05:09:17.0
1847,402,2,2006-02-15 05:09:17.0
1848,402,2,2006-02-15 05:09:17.0
1849,403,1,2006-02-15 05:09:17.0
1850,403,1,2006-02-15 05:09:17.0
1851,403,1,2006-02-15 05:09:17.0
1852,403,1,2006-02-15 05:09:17.0
1853,403,2,2006-02-15 05:09:17.0
1854,403,2,2006-02-15 05:09:17.0
1855,403,2,2006-02-15 05:09:17.0
1856,403,2,2006-02-15 05:09:17.0
1857,405,2,2006-02-15 05:09:17.0
1858,405,2,2006-02-15 05:09:17.0
1859,406,1,2006-02-15 05:09:17.0
1860,406,1,2006-02-15 05:09:17.0
1861,406,2,2006-02-15 05:09:17.0
1862,406,2,2006-02-15 05:09:17.0
1863,406,2,2006-02-15 05:09:17.0
1864,406,2,2006-02-15 05:09:17.0
1865,407,1,2006-02-15 05:09:17.0
1866,407,1,2006-02-15 05:09:17.0
1867,408,1,2006-02-15 05:09:17.0
1868,408,1,2006-02-15 05:09:17.0
1869,408,1,2006-02-15 05:09:17.0
1870,408,1,2006-02-15 05:09:17.0
1871,408,2,2006-02-15 05:09:17.0
1872,408,2,2006-02-15 05:09:17.0
1873,408,2,2006-02-15 05:09:17.0
1874,409,1,2006-02-15 05:09:17.0
1875,409,1,2006-02-15 05:09:17.0
1876,409,1,2006-02-15 05:09:17.0
1877,409,1,2006-02-15 05:09:17.0
1878,409,2,2006-02-15 05:09:17.0
1879,409,2,2006-02-15 05:09:17.0
1880,409,2,2006-02-15 05:09:17.0
1881,410,1,2006-02-15 05:09:17.0
1882,410,1,2006-02-15 05:09:17.0
1883,410,1,2006-02-15 05:09:17.0
1884,410,2,2006-02-15 05:09:17.0
1885,410,2,2006-02-15 05:09:17.0
1886,411,1,2006-02-15 05:09:17.0
1887,411,1,2006-02-15 05:09:17.0
1888,412,1,2006-02-15 05:09:17.0
1889,412,1,2006-02-15 05:09:17.0
1890,412,1,2006-02-15 05:09:17.0
1891,412,1,2006-02-15 05:09:17.0
1892,412,2,2006-02-15 05:09:17.0
1893,412,2,2006-02-15 05:09:17.0
1894,412,2,2006-02-15 05:09:17.0
1895,412,2,2006-02-15 05:09:17.0
1896,413,1,2006-02-15 05:09:17.0
1897,413,1,2006-02-15 05:09:17.0
1898,413,1,2006-02-15 05:09:17.0
1899,414,1,2006-02-15 05:09:17.0
1900,414,1,2006-02-15 05:09:17.0
1901,414,1,2006-02-15 05:09:17.0
1902,414,2,2006-02-15 05:09:17.0
1903,414,2,2006-02-15 05:09:17.0
1904,414,2,2006-02-15 05:09:17.0
1905,415,1,2006-02-15 05:09:17.0
1906,415,1,2006-02-15 05:09:17.0
1907,415,1,2006-02-15 05:09:17.0
1908,415,2,2006-02-15 05:09:17.0
1909,415,2,2006-02-15 05:09:17.0
1910,415,2,2006-02-15 05:09:17.0
1911,416,1,2006-02-15 05:09:17.0
1912,416,1,2006-02-15 05:09:17.0
1913,416,2,2006-02-15 05:09:17.0
1914,416,2,2006-02-15 05:09:17.0
1915,416,2,2006-02-15 05:09:17.0
1916,416,2,2006-02-15 05:09:17.0
1917,417,1,2006-02-15 05:09:17.0
1918,417,1,2006-02-15 05:09:17.0
1919,417,1,2006-02-15 05:09:17.0
1920,417,1,2006-02-15 05:09:17.0
1921,417,2,2006-02-15 05:09:17.0
1922,417,2,2006-02-15 05:09:17.0
1923,418,1,2006-02-15 05:09:17.0
1924,418,1,2006-02-15 05:09:17.0
1925,418,1,2006-02-15 05:09:17.0
1926,418,1,2006-02-15 05:09:17.0
1927,418,2,2006-02-15 05:09:17.0
1928,418,2,2006-02-15 05:09:17.0
1929,418,2,2006-02-15 05:09:17.0
1930,418,2,2006-02-15 05:09:17.0
1931,420,1,2006-02-15 05:09:17.0
1932,420,1,2006-02-15 05:09:17.0
1933,420,2,2006-02-15 05:09:17.0
1934,420,2,2006-02-15 05:09:17.0
1935,420,2,2006-02-15 05:09:17.0
1936,421,2,2006-02-15 05:09:17.0
1937,421,2,2006-02-15 05:09:17.0
1938,421,2,2006-02-15 05:09:17.0
1939,421,2,2006-02-15 05:09:17.0
1940,422,2,2006-02-15 05:09:17.0
1941,422,2,2006-02-15 05:09:17.0
1942,423,1,2006-02-15 05:09:17.0
1943,423,1,2006-02-15 05:09:17.0
1944,423,2,2006-02-15 05:09:17.0
1945,423,2,2006-02-15 05:09:17.0
1946,424,1,2006-02-15 05:09:17.0
1947,424,1,2006-02-15 05:09:17.0
1948,424,1,2006-02-15 05:09:17.0
1949,424,2,2006-02-15 05:09:17.0
