actor_id,film_id,last_update
56,781,2006-02-15 05:05:03.0
56,795,2006-02-15 05:05:03.0
56,844,2006-02-15 05:05:03.0
56,851,2006-02-15 05:05:03.0
56,862,2006-02-15 05:05:03.0
56,868,2006-02-15 05:05:03.0
56,892,2006-02-15 05:05:03.0
56,893,2006-02-15 05:05:03.0
56,936,2006-02-15 05:05:03.0
56,965,2006-02-15 05:05:03.0
57,16,2006-02-15 05:05:03.0
57,34,2006-02-15 05:05:03.0
57,101,2006-02-15 05:05:03.0
57,114,2006-02-15 05:05:03.0
57,122,2006-02-15 05:05:03.0
57,134,2006-02-15 05:05:03.0
57,144,2006-02-15 05:05:03.0
57,153,2006-02-15 05:05:03.0
57,192,2006-02-15 05:05:03.0
57,213,2006-02-15 05:05:03.0
57,258,2006-02-15 05:05:03.0
57,267,2006-02-15 05:05:03.0
57,317,2006-02-15 05:05:03.0
57,340,2006-02-15 05:05:03.0
57,393,2006-02-15 05:05:03.0
57,437,2006-02-15 05:05:03.0
57,447,2006-02-15 05:05:03.0
57,502,2006-02-15 05:05:03.0
57,592,2006-02-15 05:05:03.0
57,605,2006-02-15 05:05:03.0
57,637,2006-02-15 05:05:03.0
57,685,2006-02-15 05:05:03.0
57,707,2006-02-15 05:05:03.0
57,714,2006-02-15 05:05:03.0
57,717,2006-02-15 05:05:03.0
57,737,2006-02-15 05:05:03.0
57,767,2006-02-15 05:05:03.0
57,852,2006-02-15 05:05:03.0
57,891,2006-02-15 05:05:03.0
57,918,2006-02-15 05:05:03.0
58,48,2006-02-15 05:05:03.0
58,68,2006-02-15 05:05:03.0
58,119,2006-02-15 05:05:03.0
58,128,2006-02-15 05:05:03.0
58,135,2006-02-15 05:05:03.0
58,175,2006-02-15 05:05:03.0
58,199,2006-02-15 05:05:03.0
58,235,2006-02-15 05:05:03.0
58,242,2006-02-15 05:05:03.0
58,243,2006-02-15 05:05:03.0
58,254,2006-02-15 05:05:03.0
58,306,2006-02-15 05:05:03.0
58,316,2006-02-15 05:05:03.0
58,417,2006-02-15 05:05:03.0
58,426,2006-02-15 05:05:03.0
58,460,2006-02-15 05:05:03.0
58,477,2006-02-15 05:05:03.0
58,541,2006-02-15 05:05:03.0
58,549,2006-02-15 05:05:03.0
58,551,2006-02-15 05:05:03.0
58,553,2006-02-15 05:05:03.0
58,578,2006-02-15 05:05:03.0
58,602,2006-02-15 05:05:03.0
58,632,2006-02-15 05:05:03.0
58,635,2006-02-15 05:05:03.0
58,638,2006-02-15 05:05:03.0
58,698,2006-02-15 05:05:03.0
58,726,2006-02-15 05:05:03.0
58,755,2006-02-15 05:05:03.0
58,800,2006-02-15 05:05:03.0
58,856,2006-02-15 05:05:03.0
58,858,2006-02-15 05:05:03.0
59,5,2006-02-15 05:05:03.0
59,46,2006-02-15 05:05:03.0
59,54,2006-02-15 05:05:03.0
59,72,2006-02-15 05:05:03.0
59,88,2006-02-15 05:05:03.0
59,121,2006-02-15 05:05:03.0
59,129,2006-02-15 05:05:03.0
59,130,2006-02-15 05:05:03.0
59,183,2006-02-15 05:05:03.0
59,210,2006-02-15 05:05:03.0
59,241,2006-02-15 05:05:03.0
59,295,2006-02-15 05:05:03.0
59,418,2006-02-15 05:05:03.0
59,572,2006-02-15 05:05:03.0
59,644,2006-02-15 05:05:03.0
59,650,2006-02-15 05:05:03.0
59,689,2006-02-15 05:05:03.0
59,694,2006-02-15 05:05:03.0
59,702,2006-02-15 05:05:03.0
59,713,2006-02-15 05:05:03.0
59,749,2006-02-15 05:05:03.0
59,772,2006-02-15 05:05:03.0
59,853,2006-02-15 05:05:03.0
59,862,2006-02-15 05:05:03.0
59,943,2006-02-15 05:05:03.0
59,946,2006-02-15 05:05:03.0
59,984,2006-02-15 05:05:03.0
60,31,2006-02-15 05:05:03.0
60,85,2006-02-15 05:05:03.0
60,133,2006-02-15 05:05:03.0
60,142,2006-02-15 05:05:03.0
60,177,2006-02-15 05:05:03.0
60,179,2006-02-15 05:05:03.0
60,186,2006-02-15 05:05:03.0
60,222,2006-02-15 05:05:03.0
60,235,2006-02-15 05:05:03.0
60,239,2006-02-15 05:05:03.0
60,253,2006-02-15 05:05:03.0
60,262,2006-02-15 05:05:03.0
60,297,2006-02-15 05:05:03.0
60,299,2006-02-15 05:05:03.0
60,334,2006-02-15 05:05:03.0
60,376,2006-02-15 05:05:03.0
60,423,2006-02-15 05:05:03.0
60,436,2006-02-15 05:05:03.0
60,493,2006-02-15 05:05:03.0
60,534,2006-02-15 05:05:03.0
60,551,2006-02-15 05:05:03.0
60,658,2006-02-15 05:05:03.0
60,665,2006-02-15 05:05:03.0
60,679,2006-02-15 05:05:03.0
60,754,2006-02-15 05:05:03.0
60,771,2006-02-15 05:05:03.0
60,783,2006-02-15 05:05:03.0
60,784,2006-02-15 05:05:03.0
60,805,2006-02-15 05:05:03.0
60,830,2006-02-15 05:05:03.0
60,835,2006-02-15 05:05:03.0
60,928,2006-02-15 05:05:03.0
60,952,2006-02-15 05:05:03.0
60,971,2006-02-15 05:05:03.0
60,986,2006-02-15 05:05:03.0
61,235,2006-02-15 05:05:03.0
61,237,2006-02-15 05:05:03.0
61,307,2006-02-15 05:05:03.0
61,362,2006-02-15 05:05:03.0
61,372,2006-02-15 05:05:03.0
61,374,2006-02-15 05:05:03.0
61,423,2006-02-15 05:05:03.0
61,433,2006-02-15 05:05:03.0
61,508,2006-02-15 05:05:03.0
61,518,2006-02-15 05:05:03.0
61,519,2006-02-15 05:05:03.0
61,535,2006-02-15 05:05:03.0
61,537,2006-02-15 05:05:03.0
61,585,2006-02-15 05:05:03.0
61,639,2006-02-15 05:05:03.0
61,648,2006-02-15 05:05:03.0
61,649,2006-02-15 05:05:03.0
61,703,2006-02-15 05:05:03.0
61,752,2006-02-15 05:05:03.0
61,766,2006-02-15 05:05:03.0
61,767,2006-02-15 05:05:03.0
61,780,2006-02-15 05:05:03.0
61,831,2006-02-15 05:05:03.0
61,832,2006-02-15 05:05:03.0
61,990,2006-02-15 05:05:03.0
62,6,2006-02-15 05:05:03.0
62,42,2006-02-15 05:05:03.0
62,54,2006-02-15 05:05:03.0
62,100,2006-02-15 05:05:03.0
62,101,2006-02-15 05:05:03.0
62,129,2006-02-15 05:05:03.0
62,198,2006-02-15 05:05:03.0
62,211,2006-02-15 05:05:03.0
62,231,2006-02-15 05:05:03.0
62,272,2006-02-15 05:05:03.0
62,295,2006-02-15 05:05:03.0
62,337,2006-02-15 05:05:03.0
62,375,2006-02-15 05:05:03.0
62,385,2006-02-15 05:05:03.0
62,393,2006-02-15 05:05:03.0
62,398,2006-02-15 05:05:03.0
62,406,2006-02-15 05:05:03.0
62,413,2006-02-15 05:05:03.0
62,428,2006-02-15 05:05:03.0
62,445,2006-02-15 05:05:03.0
62,457,2006-02-15 05:05:03.0
62,465,2006-02-15 05:05:03.0
62,688,2006-02-15 05:05:03.0
62,707,2006-02-15 05:05:03.0
62,719,2006-02-15 05:05:03.0
62,951,2006-02-15 05:05:03.0
62,981,2006-02-15 05:05:03.0
62,988,2006-02-15 05:05:03.0
62,990,2006-02-15 05:05:03.0
63,73,2006-02-15 05:05:03.0
63,134,2006-02-15 05:05:03.0
63,167,2006-02-15 05:05:03.0
63,208,2006-02-15 05:05:03.0
63,225,2006-02-15 05:05:03.0
63,248,2006-02-15 05:05:03.0
63,249,2006-02-15 05:05:03.0
63,278,2006-02-15 05:05:03.0
63,392,2006-02-15 05:05:03.0
63,517,2006-02-15 05:05:03.0
63,633,2006-02-15 05:05:03.0
63,763,2006-02-15 05:05:03.0
63,781,2006-02-15 05:05:03.0
63,809,2006-02-15 05:05:03.0
63,893,2006-02-15 05:05:03.0
63,932,2006-02-15 05:05:03.0
63,944,2006-02-15 05:05:03.0
63,945,2006-02-15 05:05:03.0
63,981,2006-02-15 05:05:03.0
64,3,2006-02-15 05:05:03.0
64,10,2006-02-15 05:05:03.0
64,37,2006-02-15 05:05:03.0
64,87,2006-02-15 05:05:03.0
64,88,2006-02-15 05:05:03.0
64,124,2006-02-15 05:05:03.0
64,197,2006-02-15 05:05:03.0
64,280,2006-02-15 05:05:03.0
64,291,2006-02-15 05:05:03.0
64,307,2006-02-15 05:05:03.0
64,335,2006-02-15 05:05:03.0
64,345,2006-02-15 05:05:03.0
64,448,2006-02-15 05:05:03.0
64,469,2006-02-15 05:05:03.0
64,471,2006-02-15 05:05:03.0
64,506,2006-02-15 05:05:03.0
64,543,2006-02-15 05:05:03.0
64,557,2006-02-15 05:05:03.0
64,569,2006-02-15 05:05:03.0
64,572,2006-02-15 05:05:03.0
64,597,2006-02-15 05:05:03.0
64,616,2006-02-15 05:05:03.0
64,646,2006-02-15 05:05:03.0
64,694,2006-02-15 05:05:03.0
64,832,2006-02-15 05:05:03.0
64,852,2006-02-15 05:05:03.0
64,860,2006-02-15 05:05:03.0
64,921,2006-02-15 05:05:03.0
64,925,2006-02-15 05:05:03.0
64,980,2006-02-15 05:05:03.0
65,39,2006-02-15 05:05:03.0
65,46,2006-02-15 05:05:03.0
65,97,2006-02-15 05:05:03.0
65,106,2006-02-15 05:05:03.0
65,117,2006-02-15 05:05:03.0
65,125,2006-02-15 05:05:03.0
65,158,2006-02-15 05:05:03.0
65,276,2006-02-15 05:05:03.0
65,305,2006-02-15 05:05:03.0
65,338,2006-02-15 05:05:03.0
65,347,2006-02-15 05:05:03.0
65,371,2006-02-15 05:05:03.0
65,398,2006-02-15 05:05:03.0
65,471,2006-02-15 05:05:03.0
65,475,2006-02-15 05:05:03.0
65,476,2006-02-15 05:05:03.0
65,491,2006-02-15 05:05:03.0
65,496,2006-02-15 05:05:03.0
65,516,2006-02-15 05:05:03.0
65,517,2006-02-15 05:05:03.0
65,541,2006-02-15 05:05:03.0
65,556,2006-02-15 05:05:03.0
65,571,2006-02-15 05:05:03.0
65,577,2006-02-15 05:05:03.0
65,615,2006-02-15 05:05:03.0
65,658,2006-02-15 05:05:03.0
65,683,2006-02-15 05:05:03.0
65,694,2006-02-15 05:05:03.0
65,714,2006-02-15 05:05:03.0
65,735,2006-02-15 05:05:03.0
65,852,2006-02-15 05:05:03.0
65,938,2006-02-15 05:05:03.0
65,951,2006-02-15 05:05:03.0
65,965,2006-02-15 05:05:03.0
66,55,2006-02-15 05:05:03.0
66,143,2006-02-15 05:05:03.0
66,207,2006-02-15 05:05:03.0
66,226,2006-02-15 05:05:03.0
66,229,2006-02-15 05:05:03.0
66,230,2006-02-15 05:05:03.0
66,283,2006-02-15 05:05:03.0
66,300,2006-02-15 05:05:03.0
66,342,2006-02-15 05:05:03.0
66,350,2006-02-15 05:05:03.0
66,361,2006-02-15 05:05:03.0
66,376,2006-02-15 05:05:03.0
66,424,2006-02-15 05:05:03.0
66,434,2006-02-15 05:05:03.0
66,553,2006-02-15 05:05:03.0
66,608,2006-02-15 05:05:03.0
66,676,2006-02-15 05:05:03.0
66,697,2006-02-15 05:05:03.0
66,706,2006-02-15 05:05:03.0
66,725,2006-02-15 05:05:03.0
66,769,2006-02-15 05:05:03.0
66,793,2006-02-15 05:05:03.0
66,829,2006-02-15 05:05:03.0
66,871,2006-02-15 05:05:03.0
66,909,2006-02-15 05:05:03.0
66,915,2006-02-15 05:05:03.0
66,928,2006-02-15 05:05:03.0
66,951,2006-02-15 05:05:03.0
66,957,2006-02-15 05:05:03.0
66,960,2006-02-15 05:05:03.0
66,999,2006-02-15 05:05:03.0
67,24,2006-02-15 05:05:03.0
67,57,2006-02-15 05:05:03.0
67,67,2006-02-15 05:05:03.0
67,144,2006-02-15 05:05:03.0
67,242,2006-02-15 05:05:03.0
67,244,2006-02-15 05:05:03.0
67,256,2006-02-15 05:05:03.0
67,408,2006-02-15 05:05:03.0
67,477,2006-02-15 05:05:03.0
67,496,2006-02-15 05:05:03.0
67,512,2006-02-15 05:05:03.0
67,576,2006-02-15 05:05:03.0
67,601,2006-02-15 05:05:03.0
67,725,2006-02-15 05:05:03.0
67,726,2006-02-15 05:05:03.0
67,731,2006-02-15 05:05:03.0
67,766,2006-02-15 05:05:03.0
67,861,2006-02-15 05:05:03.0
67,870,2006-02-15 05:05:03.0
67,915,2006-02-15 05:05:03.0
67,945,2006-02-15 05:05:03.0
67,972,2006-02-15 05:05:03.0
67,981,2006-02-15 05:05:03.0
68,9,2006-02-15 05:05:03.0
68,45,2006-02-15 05:05:03.0
68,133,2006-02-15 05:05:03.0
68,161,2006-02-15 05:05:03.0
68,205,2006-02-15 05:05:03.0
68,213,2006-02-15 05:05:03.0
68,215,2006-02-15 05:05:03.0
68,255,2006-02-15 05:05:03.0
68,296,2006-02-15 05:05:03.0
68,315,2006-02-15 05:05:03.0
68,325,2006-02-15 05:05:03.0
68,331,2006-02-15 05:05:03.0
68,347,2006-02-15 05:05:03.0
68,357,2006-02-15 05:05:03.0
68,378,2006-02-15 05:05:03.0
68,380,2006-02-15 05:05:03.0
68,386,2006-02-15 05:05:03.0
68,396,2006-02-15 05:05:03.0
68,435,2006-02-15 05:05:03.0
68,497,2006-02-15 05:05:03.0
68,607,2006-02-15 05:05:03.0
68,654,2006-02-15 05:05:03.0
68,665,2006-02-15 05:05:03.0
68,671,2006-02-15 05:05:03.0
68,706,2006-02-15 05:05:03.0
68,747,2006-02-15 05:05:03.0
68,834,2006-02-15 05:05:03.0
68,839,2006-02-15 05:05:03.0
68,840,2006-02-15 05:05:03.0
68,971,2006-02-15 05:05:03.0
69,15,2006-02-15 05:05:03.0
69,88,2006-02-15 05:05:03.0
69,111,2006-02-15 05:05:03.0
69,202,2006-02-15 05:05:03.0
69,236,2006-02-15 05:05:03.0
69,292,2006-02-15 05:05:03.0
69,300,2006-02-15 05:05:03.0
69,306,2006-02-15 05:05:03.0
69,374,2006-02-15 05:05:03.0
69,396,2006-02-15 05:05:03.0
69,452,2006-02-15 05:05:03.0
69,466,2006-02-15 05:05:03.0
69,529,2006-02-15 05:05:03.0
69,612,2006-02-15 05:05:03.0
69,720,2006-02-15 05:05:03.0
69,722,2006-02-15 05:05:03.0
69,761,2006-02-15 05:05:03.0
69,791,2006-02-15 05:05:03.0
69,864,2006-02-15 05:05:03.0
69,877,2006-02-15 05:05:03.0
69,914,2006-02-15 05:05:03.0
70,50,2006-02-15 05:05:03.0
70,53,2006-02-15 05:05:03.0
70,92,2006-02-15 05:05:03.0
70,202,2006-02-15 05:05:03.0
70,227,2006-02-15 05:05:03.0
70,249,2006-02-15 05:05:03.0
70,290,2006-02-15 05:05:03.0
70,304,2006-02-15 05:05:03.0
70,343,2006-02-15 05:05:03.0
70,414,2006-02-15 05:05:03.0
70,453,2006-02-15 05:05:03.0
70,466,2006-02-15 05:05:03.0
70,504,2006-02-15 05:05:03.0
70,584,2006-02-15 05:05:03.0
70,628,2006-02-15 05:05:03.0
70,654,2006-02-15 05:05:03.0
70,725,2006-02-15 05:05:03.0
70,823,2006-02-15 05:05:03.0
70,834,2006-02-15 05:05:03.0
70,856,2006-02-15 05:05:03.0
70,869,2006-02-15 05:05:03.0
70,953,2006-02-15 05:05:03.0
70,964,2006-02-15 05:05:03.0
71,26,2006-02-15 05:05:03.0
71,52,2006-02-15 05:05:03.0
71,233,2006-02-15 05:05:03.0
71,317,2006-02-15 05:05:03.0
71,359,2006-02-15 05:05:03.0
71,362,2006-02-15 05:05:03.0
71,385,2006-02-15 05:05:03.0
71,399,2006-02-15 05:05:03.0
71,450,2006-02-15 05:05:03.0
71,532,2006-02-15 05:05:03.0
71,560,2006-02-15 05:05:03.0
71,574,2006-02-15 05:05:03.0
71,638,2006-02-15 05:05:03.0
71,773,2006-02-15 05:05:03.0
71,833,2006-02-15 05:05:03.0
71,874,2006-02-15 05:05:03.0
71,918,2006-02-15 05:05:03.0
71,956,2006-02-15 05:05:03.0
72,34,2006-02-15 05:05:03.0
72,144,2006-02-15 05:05:03.0
72,237,2006-02-15 05:05:03.0
72,249,2006-02-15 05:05:03.0
72,286,2006-02-15 05:05:03.0
72,296,2006-02-15 05:05:03.0
72,325,2006-02-15 05:05:03.0
72,331,2006-02-15 05:05:03.0
72,405,2006-02-15 05:05:03.0
72,450,2006-02-15 05:05:03.0
72,550,2006-02-15 05:05:03.0
72,609,2006-02-15 05:05:03.0
72,623,2006-02-15 05:05:03.0
72,636,2006-02-15 05:05:03.0
72,640,2006-02-15 05:05:03.0
72,665,2006-02-15 05:05:03.0
72,718,2006-02-15 05:05:03.0
72,743,2006-02-15 05:05:03.0
72,757,2006-02-15 05:05:03.0
72,773,2006-02-15 05:05:03.0
72,854,2006-02-15 05:05:03.0
72,865,2006-02-15 05:05:03.0
72,938,2006-02-15 05:05:03.0
72,956,2006-02-15 05:05:03.0
72,964,2006-02-15 05:05:03.0
72,969,2006-02-15 05:05:03.0
73,36,2006-02-15 05:05:03.0
73,45,2006-02-15 05:05:03.0
73,51,2006-02-15 05:05:03.0
73,77,2006-02-15 05:05:03.0
73,148,2006-02-15 05:05:03.0
73,245,2006-02-15 05:05:03.0
73,275,2006-02-15 05:05:03.0
73,322,2006-02-15 05:05:03.0
73,374,2006-02-15 05:05:03.0
73,379,2006-02-15 05:05:03.0
73,467,2006-02-15 05:05:03.0
73,548,2006-02-15 05:05:03.0
73,561,2006-02-15 05:05:03.0
73,562,2006-02-15 05:05:03.0
73,565,2006-02-15 05:05:03.0
73,627,2006-02-15 05:05:03.0
73,666,2006-02-15 05:05:03.0
73,667,2006-02-15 05:05:03.0
73,707,2006-02-15 05:05:03.0
73,748,2006-02-15 05:05:03.0
73,772,2006-02-15 05:05:03.0
73,823,2006-02-15 05:05:03.0
73,936,2006-02-15 05:05:03.0
73,946,2006-02-15 05:05:03.0
73,950,2006-02-15 05:05:03.0
73,998,2006-02-15 05:05:03.0
74,28,2006-02-15 05:05:03.0
74,44,2006-02-15 05:05:03.0
74,117,2006-02-15 05:05:03.0
74,185,2006-02-15 05:05:03.0
74,192,2006-02-15 05:05:03.0
74,203,2006-02-15 05:05:03.0
74,263,2006-02-15 05:05:03.0
74,321,2006-02-15 05:05:03.0
74,415,2006-02-15 05:05:03.0
74,484,2006-02-15 05:05:03.0
74,503,2006-02-15 05:05:03.0
74,537,2006-02-15 05:05:03.0
74,543,2006-02-15 05:05:03.0
74,617,2006-02-15 05:05:03.0
74,626,2006-02-15 05:05:03.0
74,637,2006-02-15 05:05:03.0
74,663,2006-02-15 05:05:03.0
74,704,2006-02-15 05:05:03.0
74,720,2006-02-15 05:05:03.0
74,747,2006-02-15 05:05:03.0
74,780,2006-02-15 05:05:03.0
74,804,2006-02-15 05:05:03.0
74,834,2006-02-15 05:05:03.0
74,836,2006-02-15 05:05:03.0
74,848,2006-02-15 05:05:03.0
74,872,2006-02-15 05:05:03.0
74,902,2006-02-15 05:05:03.0
74,956,2006-02-15 05:05:03.0
75,12,2006-02-15 05:05:03.0
75,34,2006-02-15 05:05:03.0
75,143,2006-02-15 05:05:03.0
75,170,2006-02-15 05:05:03.0
75,222,2006-02-15 05:05:03.0
75,301,2006-02-15 05:05:03.0
75,347,2006-02-15 05:05:03.0
75,372,2006-02-15 05:05:03.0
75,436,2006-02-15 05:05:03.0
75,445,2006-02-15 05:05:03.0
75,446,2006-02-15 05:05:03.0
75,492,2006-02-15 05:05:03.0
75,498,2006-02-15 05:05:03.0
75,508,2006-02-15 05:05:03.0
75,541,2006-02-15 05:05:03.0
75,547,2006-02-15 05:05:03.0
75,579,2006-02-15 05:05:03.0
75,645,2006-02-15 05:05:03.0
75,667,2006-02-15 05:05:03.0
75,744,2006-02-15 05:05:03.0
75,764,2006-02-15 05:05:03.0
75,780,2006-02-15 05:05:03.0
75,870,2006-02-15 05:05:03.0
75,920,2006-02-15 05:05:03.0
76,60,2006-02-15 05:05:03.0
76,66,2006-02-15 05:05:03.0
76,68,2006-02-15 05:05:03.0
76,95,2006-02-15 05:05:03.0
76,122,2006-02-15 05:05:03.0
76,187,2006-02-15 05:05:03.0
76,223,2006-02-15 05:05:03.0
76,234,2006-02-15 05:05:03.0
76,251,2006-02-15 05:05:03.0
76,348,2006-02-15 05:05:03.0
76,444,2006-02-15 05:05:03.0
76,464,2006-02-15 05:05:03.0
76,474,2006-02-15 05:05:03.0
76,498,2006-02-15 05:05:03.0
76,568,2006-02-15 05:05:03.0
76,604,2006-02-15 05:05:03.0
76,606,2006-02-15 05:05:03.0
76,642,2006-02-15 05:05:03.0
76,648,2006-02-15 05:05:03.0
76,650,2006-02-15 05:05:03.0
76,709,2006-02-15 05:05:03.0
76,760,2006-02-15 05:05:03.0
76,765,2006-02-15 05:05:03.0
76,781,2006-02-15 05:05:03.0
76,850,2006-02-15 05:05:03.0
76,862,2006-02-15 05:05:03.0
76,866,2006-02-15 05:05:03.0
76,870,2006-02-15 05:05:03.0
76,912,2006-02-15 05:05:03.0
76,935,2006-02-15 05:05:03.0
76,958,2006-02-15 05:05:03.0
77,13,2006-02-15 05:05:03.0
77,22,2006-02-15 05:05:03.0
77,40,2006-02-15 05:05:03.0
77,73,2006-02-15 05:05:03.0
77,78,2006-02-15 05:05:03.0
77,153,2006-02-15 05:05:03.0
77,224,2006-02-15 05:05:03.0
77,240,2006-02-15 05:05:03.0
77,245,2006-02-15 05:05:03.0
77,261,2006-02-15 05:05:03.0
77,343,2006-02-15 05:05:03.0
77,442,2006-02-15 05:05:03.0
77,458,2006-02-15 05:05:03.0
77,538,2006-02-15 05:05:03.0
77,566,2006-02-15 05:05:03.0
77,612,2006-02-15 05:05:03.0
77,635,2006-02-15 05:05:03.0
77,694,2006-02-15 05:05:03.0
77,749,2006-02-15 05:05:03.0
77,938,2006-02-15 05:05:03.0
77,943,2006-02-15 05:05:03.0
77,963,2006-02-15 05:05:03.0
77,969,2006-02-15 05:05:03.0
77,993,2006-02-15 05:05:03.0
78,86,2006-02-15 05:05:03.0
78,239,2006-02-15 05:05:03.0
78,260,2006-02-15 05:05:03.0
78,261,2006-02-15 05:05:03.0
78,265,2006-02-15 05:05:03.0
78,301,2006-02-15 05:05:03.0
78,387,2006-02-15 05:05:03.0
78,393,2006-02-15 05:05:03.0
78,428,2006-02-15 05:05:03.0
78,457,2006-02-15 05:05:03.0
78,505,2006-02-15 05:05:03.0
78,520,2006-02-15 05:05:03.0
78,530,2006-02-15 05:05:03.0
78,549,2006-02-15 05:05:03.0
78,552,2006-02-15 05:05:03.0
78,599,2006-02-15 05:05:03.0
78,670,2006-02-15 05:05:03.0
78,674,2006-02-15 05:05:03.0
78,689,2006-02-15 05:05:03.0
78,762,2006-02-15 05:05:03.0
78,767,2006-02-15 05:05:03.0
78,811,2006-02-15 05:05:03.0
78,852,2006-02-15 05:05:03.0
78,880,2006-02-15 05:05:03.0
78,963,2006-02-15 05:05:03.0
78,968,2006-02-15 05:05:03.0
79,32,2006-02-15 05:05:03.0
79,33,2006-02-15 05:05:03.0
79,40,2006-02-15 05:05:03.0
79,141,2006-02-15 05:05:03.0
79,205,2006-02-15 05:05:03.0
79,230,2006-02-15 05:05:03.0
79,242,2006-02-15 05:05:03.0
79,262,2006-02-15 05:05:03.0
79,267,2006-02-15 05:05:03.0
79,269,2006-02-15 05:05:03.0
79,299,2006-02-15 05:05:03.0
79,367,2006-02-15 05:05:03.0
79,428,2006-02-15 05:05:03.0
79,430,2006-02-15 05:05:03.0
79,473,2006-02-15 05:05:03.0
79,607,2006-02-15 05:05:03.0
79,628,2006-02-15 05:05:03.0
79,634,2006-02-15 05:05:03.0
79,646,2006-02-15 05:05:03.0
79,727,2006-02-15 05:05:03.0
79,750,2006-02-15 05:05:03.0
79,753,2006-02-15 05:05:03.0
79,769,2006-02-15 05:05:03.0
79,776,2006-02-15 05:05:03.0
79,788,2006-02-15 05:05:03.0
79,840,2006-02-15 05:05:03.0
79,853,2006-02-15 05:05:03.0
79,916,2006-02-15 05:05:03.0
80,69,2006-02-15 05:05:03.0
80,118,2006-02-15 05:05:03.0
80,124,2006-02-15 05:05:03.0
80,175,2006-02-15 05:05:03.0
80,207,2006-02-15 05:05:03.0
80,212,2006-02-15 05:05:03.0
80,260,2006-02-15 05:05:03.0
80,262,2006-02-15 05:05:03.0
80,280,2006-02-15 05:05:03.0
80,341,2006-02-15 05:05:03.0
80,342,2006-02-15 05:05:03.0
80,343,2006-02-15 05:05:03.0
80,362,2006-02-15 05:05:03.0
80,436,2006-02-15 05:05:03.0
80,475,2006-02-15 05:05:03.0
80,553,2006-02-15 05:05:03.0
80,619,2006-02-15 05:05:03.0
80,622,2006-02-15 05:05:03.0
80,680,2006-02-15 05:05:03.0
80,687,2006-02-15 05:05:03.0
80,688,2006-02-15 05:05:03.0
80,709,2006-02-15 05:05:03.0
80,788,2006-02-15 05:05:03.0
80,807,2006-02-15 05:05:03.0
80,858,2006-02-15 05:05:03.0
80,888,2006-02-15 05:05:03.0
80,941,2006-02-15 05:05:03.0
80,979,2006-02-15 05:05:03.0
81,4,2006-02-15 05:05:03.0
81,11,2006-02-15 05:05:03.0
81,59,2006-02-15 05:05:03.0
81,89,2006-02-15 05:05:03.0
81,178,2006-02-15 05:05:03.0
81,186,2006-02-15 05:05:03.0
81,194,2006-02-15 05:05:03.0
81,215,2006-02-15 05:05:03.0
81,219,2006-02-15 05:05:03.0
81,232,2006-02-15 05:05:03.0
81,260,2006-02-15 05:05:03.0
81,267,2006-02-15 05:05:03.0
81,268,2006-02-15 05:05:03.0
81,304,2006-02-15 05:05:03.0
81,332,2006-02-15 05:05:03.0
81,389,2006-02-15 05:05:03.0
81,398,2006-02-15 05:05:03.0
81,453,2006-02-15 05:05:03.0
81,458,2006-02-15 05:05:03.0
81,465,2006-02-15 05:05:03.0
81,505,2006-02-15 05:05:03.0
81,508,2006-02-15 05:05:03.0
81,527,2006-02-15 05:05:03.0
81,545,2006-02-15 05:05:03.0
81,564,2006-02-15 05:05:03.0
81,578,2006-02-15 05:05:03.0
81,579,2006-02-15 05:05:03.0
81,613,2006-02-15 05:05:03.0
81,619,2006-02-15 05:05:03.0
81,643,2006-02-15 05:05:03.0
81,692,2006-02-15 05:05:03.0
81,710,2006-02-15 05:05:03.0
81,729,2006-02-15 05:05:03.0
81,761,2006-02-15 05:05:03.0
81,827,2006-02-15 05:05:03.0
81,910,2006-02-15 05:05:03.0
82,17,2006-02-15 05:05:03.0
82,33,2006-02-15 05:05:03.0
82,104,2006-02-15 05:05:03.0
82,143,2006-02-15 05:05:03.0
82,188,2006-02-15 05:05:03.0
82,242,2006-02-15 05:05:03.0
82,247,2006-02-15 05:05:03.0
82,290,2006-02-15 05:05:03.0
82,306,2006-02-15 05:05:03.0
82,316,2006-02-15 05:05:03.0
82,344,2006-02-15 05:05:03.0
82,453,2006-02-15 05:05:03.0
82,468,2006-02-15 05:05:03.0
82,480,2006-02-15 05:05:03.0
82,497,2006-02-15 05:05:03.0
82,503,2006-02-15 05:05:03.0
82,527,2006-02-15 05:05:03.0
82,551,2006-02-15 05:05:03.0
82,561,2006-02-15 05:05:03.0
82,750,2006-02-15 05:05:03.0
82,787,2006-02-15 05:05:03.0
82,802,2006-02-15 05:05:03.0
82,838,2006-02-15 05:05:03.0
82,839,2006-02-15 05:05:03.0
82,870,2006-02-15 05:05:03.0
82,877,2006-02-15 05:05:03.0
82,893,2006-02-15 05:05:03.0
82,911,2006-02-15 05:05:03.0
82,954,2006-02-15 05:05:03.0
82,978,2006-02-15 05:05:03.0
82,985,2006-02-15 05:05:03.0
83,49,2006-02-15 05:05:03.0
83,52,2006-02-15 05:05:03.0
83,58,2006-02-15 05:05:03.0
83,110,2006-02-15 05:05:03.0
83,120,2006-02-15 05:05:03.0
83,121,2006-02-15 05:05:03.0
83,135,2006-02-15 05:05:03.0
83,165,2006-02-15 05:05:03.0
83,217,2006-02-15 05:05:03.0
83,247,2006-02-15 05:05:03.0
83,249,2006-02-15 05:05:03.0
